hora_evento_id,calendario_sk,contrato_sk,equipo_sk,actividad_sk,turno_guardia,horas_reportadas,es_cobrable,categoria_disponibilidad,id_clave_unica
2479,20260828,15,71,1,A,5.0,True,Tiempo Efectivo - Operativo,20260828-RAURA-XRD150UBT-001-A
2480,20260828,15,71,5,A,0.5,False,Mantenimiento,20260828-RAURA-XRD150UBT-001-A
2481,20260828,15,71,8,A,0.5,True,Stand By Operativo,20260828-RAURA-XRD150UBT-001-A
2482,20260828,15,71,9,A,1.0,True,Stand By Operativo,20260828-RAURA-XRD150UBT-001-A
2483,20260828,15,71,47,A,0.5,False,Stand By Inoperativo,20260828-RAURA-XRD150UBT-001-A
2484,20260828,15,71,48,A,0.5,False,Stand By Inoperativo,20260828-RAURA-XRD150UBT-001-A
2485,20260828,15,71,55,A,0.5,False,Stand By Inoperativo,20260828-RAURA-XRD150UBT-001-A
2486,20260828,15,71,58,A,2.0,False,Stand By Inoperativo,20260828-RAURA-XRD150UBT-001-A
2487,20260828,15,71,59,A,1.0,False,Stand By Inoperativo,20260828-RAURA-XRD150UBT-001-A
2488,20260828,15,71,69,A,0.5,True,Stand By Cliente,20260828-RAURA-XRD150UBT-001-A
2489,20260828,15,71,1,B,4.5,True,Tiempo Efectivo - Operativo,20260828-RAURA-XRD150UBT-001-B
2490,20260828,15,71,5,B,0.5,False,Mantenimiento,20260828-RAURA-XRD150UBT-001-B
2491,20260828,15,71,7,B,0.5,True,Stand By Operativo,20260828-RAURA-XRD150UBT-001-B
2492,20260828,15,71,8,B,0.5,True,Stand By Operativo,20260828-RAURA-XRD150UBT-001-B
2493,20260828,15,71,9,B,1.0,True,Stand By Operativo,20260828-RAURA-XRD150UBT-001-B
2494,20260828,15,71,47,B,0.5,False,Stand By Inoperativo,20260828-RAURA-XRD150UBT-001-B
2495,20260828,15,71,48,B,0.5,False,Stand By Inoperativo,20260828-RAURA-XRD150UBT-001-B
2496,20260828,15,71,55,B,1.0,False,Stand By Inoperativo,20260828-RAURA-XRD150UBT-001-B
2497,20260828,15,71,58,B,2.0,False,Stand By Inoperativo,20260828-RAURA-XRD150UBT-001-B
2498,20260828,15,71,59,B,1.0,False,Stand By Inoperativo,20260828-RAURA-XRD150UBT-001-B
2499,20260829,15,71,1,A,5.5,True,Tiempo Efectivo - Operativo,20260829-RAURA-XRD150UBT-001-A
2500,20260829,15,71,5,A,0.5,False,Mantenimiento,20260829-RAURA-XRD150UBT-001-A
2501,20260829,15,71,9,A,0.5,True,Stand By Operativo,20260829-RAURA-XRD150UBT-001-A
2502,20260829,15,71,47,A,0.5,False,Stand By Inoperativo,20260829-RAURA-XRD150UBT-001-A
2503,20260829,15,71,48,A,0.5,False,Stand By Inoperativo,20260829-RAURA-XRD150UBT-001-A
2504,20260829,15,71,55,A,0.5,False,Stand By Inoperativo,20260829-RAURA-XRD150UBT-001-A
2505,20260829,15,71,58,A,2.0,False,Stand By Inoperativo,20260829-RAURA-XRD150UBT-001-A
2506,20260829,15,71,59,A,1.0,False,Stand By Inoperativo,20260829-RAURA-XRD150UBT-001-A
2507,20260829,15,71,69,A,1.0,True,Stand By Cliente,20260829-RAURA-XRD150UBT-001-A
2508,20260829,15,71,1,B,4.0,True,Tiempo Efectivo - Operativo,20260829-RAURA-XRD150UBT-001-B
2509,20260829,15,71,5,B,0.5,False,Mantenimiento,20260829-RAURA-XRD150UBT-001-B
2510,20260829,15,71,7,B,0.5,True,Stand By Operativo,20260829-RAURA-XRD150UBT-001-B
2511,20260829,15,71,8,B,1.0,True,Stand By Operativo,20260829-RAURA-XRD150UBT-001-B
2512,20260829,15,71,9,B,1.0,True,Stand By Operativo,20260829-RAURA-XRD150UBT-001-B
2513,20260829,15,71,47,B,0.5,False,Stand By Inoperativo,20260829-RAURA-XRD150UBT-001-B
2514,20260829,15,71,48,B,0.5,False,Stand By Inoperativo,20260829-RAURA-XRD150UBT-001-B
2515,20260829,15,71,55,B,1.0,False,Stand By Inoperativo,20260829-RAURA-XRD150UBT-001-B
2516,20260829,15,71,58,B,2.0,False,Stand By Inoperativo,20260829-RAURA-XRD150UBT-001-B
2517,20260829,15,71,59,B,1.0,False,Stand By Inoperativo,20260829-RAURA-XRD150UBT-001-B
2518,20260830,15,71,1,A,6.0,True,Tiempo Efectivo - Operativo,20260830-RAURA-XRD150UBT-001-A
2519,20260830,15,71,5,A,0.5,False,Mantenimiento,20260830-RAURA-XRD150UBT-001-A
2520,20260830,15,71,8,A,0.5,True,Stand By Operativo,20260830-RAURA-XRD150UBT-001-A
2521,20260830,15,71,9,A,0.5,True,Stand By Operativo,20260830-RAURA-XRD150UBT-001-A
2522,20260830,15,71,47,A,0.5,False,Stand By Inoperativo,20260830-RAURA-XRD150UBT-001-A
2523,20260830,15,71,48,A,0.5,False,Stand By Inoperativo,20260830-RAURA-XRD150UBT-001-A
2524,20260830,15,71,55,A,0.5,False,Stand By Inoperativo,20260830-RAURA-XRD150UBT-001-A
2525,20260830,15,71,58,A,2.0,False,Stand By Inoperativo,20260830-RAURA-XRD150UBT-001-A
2526,20260830,15,71,59,A,1.0,False,Stand By Inoperativo,20260830-RAURA-XRD150UBT-001-A
2527,20260830,15,71,1,B,5.0,True,Tiempo Efectivo - Operativo,20260830-RAURA-XRD150UBT-001-B
2528,20260830,15,71,5,B,0.5,False,Mantenimiento,20260830-RAURA-XRD150UBT-001-B
2529,20260830,15,71,7,B,0.5,True,Stand By Operativo,20260830-RAURA-XRD150UBT-001-B
2530,20260830,15,71,8,B,1.0,True,Stand By Operativo,20260830-RAURA-XRD150UBT-001-B
2531,20260830,15,71,47,B,0.5,False,Stand By Inoperativo,20260830-RAURA-XRD150UBT-001-B
2532,20260830,15,71,48,B,0.5,False,Stand By Inoperativo,20260830-RAURA-XRD150UBT-001-B
2533,20260830,15,71,55,B,1.0,False,Stand By Inoperativo,20260830-RAURA-XRD150UBT-001-B
2534,20260830,15,71,58,B,2.0,False,Stand By Inoperativo,20260830-RAURA-XRD150UBT-001-B
2535,20260830,15,71,59,B,1.0,False,Stand By Inoperativo,20260830-RAURA-XRD150UBT-001-B
2536,20260831,15,71,1,A,1.0,True,Tiempo Efectivo - Operativo,20260831-RAURA-XRD150UBT-001-A
2537,20260831,15,71,5,A,1.0,False,Mantenimiento,20260831-RAURA-XRD150UBT-001-A
2538,20260831,15,71,6,A,0.5,False,Mantenimiento,20260831-RAURA-XRD150UBT-001-A
2539,20260831,15,71,8,A,0.5,True,Stand By Operativo,20260831-RAURA-XRD150UBT-001-A
2540,20260831,15,71,9,A,0.5,True,Stand By Operativo,20260831-RAURA-XRD150UBT-001-A
2541,20260831,15,71,47,A,0.5,False,Stand By Inoperativo,20260831-RAURA-XRD150UBT-001-A
2542,20260831,15,71,48,A,0.5,False,Stand By Inoperativo,20260831-RAURA-XRD150UBT-001-A
2543,20260831,15,71,55,A,0.5,False,Stand By Inoperativo,20260831-RAURA-XRD150UBT-001-A
2544,20260831,15,71,58,A,2.0,False,Stand By Inoperativo,20260831-RAURA-XRD150UBT-001-A
2545,20260831,15,71,59,A,1.0,False,Stand By Inoperativo,20260831-RAURA-XRD150UBT-001-A
2546,20260831,15,71,61,A,4.0,False,Stand By Inoperativo,20260831-RAURA-XRD150UBT-001-A
2547,20260831,15,71,1,B,5.5,True,Tiempo Efectivo - Operativo,20260831-RAURA-XRD150UBT-001-B
2548,20260831,15,71,5,B,0.5,False,Mantenimiento,20260831-RAURA-XRD150UBT-001-B
2549,20260831,15,71,7,B,0.5,True,Stand By Operativo,20260831-RAURA-XRD150UBT-001-B
2550,20260831,15,71,8,B,0.5,True,Stand By Operativo,20260831-RAURA-XRD150UBT-001-B
2551,20260831,15,71,47,B,0.5,False,Stand By Inoperativo,20260831-RAURA-XRD150UBT-001-B
2552,20260831,15,71,48,B,0.5,False,Stand By Inoperativo,20260831-RAURA-XRD150UBT-001-B
2553,20260831,15,71,55,B,1.0,False,Stand By Inoperativo,20260831-RAURA-XRD150UBT-001-B
2554,20260831,15,71,58,B,2.0,False,Stand By Inoperativo,20260831-RAURA-XRD150UBT-001-B
2555,20260831,15,71,59,B,1.0,False,Stand By Inoperativo,20260831-RAURA-XRD150UBT-001-B
2556,20260826,15,70,1,A,6.0,True,Tiempo Efectivo - Operativo,20260826-RAURA-XRD150U-005-A
2557,20260826,15,70,5,A,0.5,False,Mantenimiento,20260826-RAURA-XRD150U-005-A
2558,20260826,15,70,7,A,0.5,True,Stand By Operativo,20260826-RAURA-XRD150U-005-A
2559,20260826,15,70,8,A,0.5,True,Stand By Operativo,20260826-RAURA-XRD150U-005-A
2560,20260826,15,70,9,A,0.5,True,Stand By Operativo,20260826-RAURA-XRD150U-005-A
2561,20260826,15,70,47,A,0.5,False,Stand By Inoperativo,20260826-RAURA-XRD150U-005-A
2562,20260826,15,70,55,A,0.5,False,Stand By Inoperativo,20260826-RAURA-XRD150U-005-A
2563,20260826,15,70,58,A,2.0,False,Stand By Inoperativo,20260826-RAURA-XRD150U-005-A
2564,20260826,15,70,59,A,1.0,False,Stand By Inoperativo,20260826-RAURA-XRD150U-005-A
2565,20260826,15,70,1,B,4.5,True,Tiempo Efectivo - Operativo,20260826-RAURA-XRD150U-005-B
2566,20260826,15,70,5,B,0.5,False,Mantenimiento,20260826-RAURA-XRD150U-005-B
2567,20260826,15,70,7,B,1.0,True,Stand By Operativo,20260826-RAURA-XRD150U-005-B
2568,20260826,15,70,8,B,0.5,True,Stand By Operativo,20260826-RAURA-XRD150U-005-B
2569,20260826,15,70,48,B,0.5,False,Stand By Inoperativo,20260826-RAURA-XRD150U-005-B
2570,20260826,15,70,55,B,1.0,False,Stand By Inoperativo,20260826-RAURA-XRD150U-005-B
2571,20260826,15,70,57,B,1.0,False,Stand By Inoperativo,20260826-RAURA-XRD150U-005-B
2572,20260826,15,70,58,B,2.0,False,Stand By Inoperativo,20260826-RAURA-XRD150U-005-B
2573,20260826,15,70,59,B,1.0,False,Stand By Inoperativo,20260826-RAURA-XRD150U-005-B
2574,20260827,15,70,1,A,2.0,True,Tiempo Efectivo - Operativo,20260827-RAURA-XRD150U-005-A
2575,20260827,15,70,5,A,0.5,False,Mantenimiento,20260827-RAURA-XRD150U-005-A
2576,20260827,15,70,7,A,0.5,True,Stand By Operativo,20260827-RAURA-XRD150U-005-A
2577,20260827,15,70,8,A,0.5,True,Stand By Operativo,20260827-RAURA-XRD150U-005-A
2578,20260827,15,70,9,A,4.0,True,Stand By Operativo,20260827-RAURA-XRD150U-005-A
2579,20260827,15,70,47,A,0.5,False,Stand By Inoperativo,20260827-RAURA-XRD150U-005-A
2580,20260827,15,70,48,A,0.5,False,Stand By Inoperativo,20260827-RAURA-XRD150U-005-A
2581,20260827,15,70,55,A,0.5,False,Stand By Inoperativo,20260827-RAURA-XRD150U-005-A
2582,20260827,15,70,58,A,2.0,False,Stand By Inoperativo,20260827-RAURA-XRD150U-005-A
2583,20260827,15,70,59,A,1.0,False,Stand By Inoperativo,20260827-RAURA-XRD150U-005-A
2584,20260827,15,70,1,B,4.0,True,Tiempo Efectivo - Operativo,20260827-RAURA-XRD150U-005-B
2585,20260827,15,70,5,B,0.5,False,Mantenimiento,20260827-RAURA-XRD150U-005-B
2586,20260827,15,70,7,B,2.0,True,Stand By Operativo,20260827-RAURA-XRD150U-005-B
2587,20260827,15,70,8,B,0.5,True,Stand By Operativo,20260827-RAURA-XRD150U-005-B
2588,20260827,15,70,9,B,0.5,True,Stand By Operativo,20260827-RAURA-XRD150U-005-B
2589,20260827,15,70,47,B,0.5,False,Stand By Inoperativo,20260827-RAURA-XRD150U-005-B
2590,20260827,15,70,55,B,1.0,False,Stand By Inoperativo,20260827-RAURA-XRD150U-005-B
2591,20260827,15,70,58,B,2.0,False,Stand By Inoperativo,20260827-RAURA-XRD150U-005-B
2592,20260827,15,70,59,B,1.0,False,Stand By Inoperativo,20260827-RAURA-XRD150U-005-B
2593,20260828,15,70,1,A,4.0,True,Tiempo Efectivo - Operativo,20260828-RAURA-XRD150U-005-A
2594,20260828,15,70,2,A,2.5,True,Tiempo Efectivo - Operativo,20260828-RAURA-XRD150U-005-A
2595,20260828,15,70,5,A,0.5,False,Mantenimiento,20260828-RAURA-XRD150U-005-A
2596,20260828,15,70,7,A,0.5,True,Stand By Operativo,20260828-RAURA-XRD150U-005-A
2597,20260828,15,70,8,A,0.5,True,Stand By Operativo,20260828-RAURA-XRD150U-005-A
2598,20260828,15,70,9,A,0.5,True,Stand By Operativo,20260828-RAURA-XRD150U-005-A
2599,20260828,15,70,55,A,0.5,False,Stand By Inoperativo,20260828-RAURA-XRD150U-005-A
2600,20260828,15,70,58,A,2.0,False,Stand By Inoperativo,20260828-RAURA-XRD150U-005-A
2601,20260828,15,70,59,A,1.0,False,Stand By Inoperativo,20260828-RAURA-XRD150U-005-A
2602,20260828,15,70,1,B,5.5,True,Tiempo Efectivo - Operativo,20260828-RAURA-XRD150U-005-B
2603,20260828,15,70,5,B,0.5,False,Mantenimiento,20260828-RAURA-XRD150U-005-B
2604,20260828,15,70,7,B,1.0,True,Stand By Operativo,20260828-RAURA-XRD150U-005-B
2605,20260828,15,70,8,B,0.5,True,Stand By Operativo,20260828-RAURA-XRD150U-005-B
2606,20260828,15,70,47,B,0.5,False,Stand By Inoperativo,20260828-RAURA-XRD150U-005-B
2607,20260828,15,70,55,B,1.0,False,Stand By Inoperativo,20260828-RAURA-XRD150U-005-B
2608,20260828,15,70,58,B,2.0,False,Stand By Inoperativo,20260828-RAURA-XRD150U-005-B
2609,20260828,15,70,59,B,1.0,False,Stand By Inoperativo,20260828-RAURA-XRD150U-005-B
2610,20260829,15,70,1,A,4.5,True,Tiempo Efectivo - Operativo,20260829-RAURA-XRD150U-005-A
2611,20260829,15,70,5,A,2.0,False,Mantenimiento,20260829-RAURA-XRD150U-005-A
2612,20260829,15,70,7,A,0.5,True,Stand By Operativo,20260829-RAURA-XRD150U-005-A
2613,20260829,15,70,8,A,0.5,True,Stand By Operativo,20260829-RAURA-XRD150U-005-A
2614,20260829,15,70,47,A,0.5,False,Stand By Inoperativo,20260829-RAURA-XRD150U-005-A
2615,20260829,15,70,48,A,0.5,False,Stand By Inoperativo,20260829-RAURA-XRD150U-005-A
2616,20260829,15,70,55,A,0.5,False,Stand By Inoperativo,20260829-RAURA-XRD150U-005-A
2617,20260829,15,70,58,A,2.0,False,Stand By Inoperativo,20260829-RAURA-XRD150U-005-A
2618,20260829,15,70,59,A,1.0,False,Stand By Inoperativo,20260829-RAURA-XRD150U-005-A
2619,20260829,15,70,1,B,3.5,True,Tiempo Efectivo - Operativo,20260829-RAURA-XRD150U-005-B
2620,20260829,15,70,4,B,1.0,True,Tiempo Efectivo - Operativo,20260829-RAURA-XRD150U-005-B
2621,20260829,15,70,5,B,0.5,False,Mantenimiento,20260829-RAURA-XRD150U-005-B
2622,20260829,15,70,7,B,1.0,True,Stand By Operativo,20260829-RAURA-XRD150U-005-B
2623,20260829,15,70,8,B,0.5,True,Stand By Operativo,20260829-RAURA-XRD150U-005-B
2624,20260829,15,70,9,B,1.0,True,Stand By Operativo,20260829-RAURA-XRD150U-005-B
2625,20260829,15,70,47,B,0.5,False,Stand By Inoperativo,20260829-RAURA-XRD150U-005-B
2626,20260829,15,70,55,B,1.0,False,Stand By Inoperativo,20260829-RAURA-XRD150U-005-B
2627,20260829,15,70,58,B,2.0,False,Stand By Inoperativo,20260829-RAURA-XRD150U-005-B
2628,20260829,15,70,59,B,1.0,False,Stand By Inoperativo,20260829-RAURA-XRD150U-005-B
2629,20260830,15,70,1,A,3.5,True,Tiempo Efectivo - Operativo,20260830-RAURA-XRD150U-005-A
2630,20260830,15,70,5,A,0.5,False,Mantenimiento,20260830-RAURA-XRD150U-005-A
2631,20260830,15,70,7,A,0.5,True,Stand By Operativo,20260830-RAURA-XRD150U-005-A
2632,20260830,15,70,8,A,0.5,True,Stand By Operativo,20260830-RAURA-XRD150U-005-A
2633,20260830,15,70,9,A,1.5,True,Stand By Operativo,20260830-RAURA-XRD150U-005-A
2634,20260830,15,70,47,A,0.5,False,Stand By Inoperativo,20260830-RAURA-XRD150U-005-A
2635,20260830,15,70,48,A,0.5,False,Stand By Inoperativo,20260830-RAURA-XRD150U-005-A
2636,20260830,15,70,55,A,0.5,False,Stand By Inoperativo,20260830-RAURA-XRD150U-005-A
2637,20260830,15,70,58,A,3.0,False,Stand By Inoperativo,20260830-RAURA-XRD150U-005-A
2638,20260830,15,70,59,A,1.0,False,Stand By Inoperativo,20260830-RAURA-XRD150U-005-A
2639,20260830,15,70,1,B,2.5,True,Tiempo Efectivo - Operativo,20260830-RAURA-XRD150U-005-B
2640,20260830,15,70,5,B,0.5,False,Mantenimiento,20260830-RAURA-XRD150U-005-B
2641,20260830,15,70,7,B,1.0,True,Stand By Operativo,20260830-RAURA-XRD150U-005-B
2642,20260830,15,70,8,B,0.5,True,Stand By Operativo,20260830-RAURA-XRD150U-005-B
2643,20260830,15,70,9,B,1.0,True,Stand By Operativo,20260830-RAURA-XRD150U-005-B
2644,20260830,15,70,47,B,0.5,False,Stand By Inoperativo,20260830-RAURA-XRD150U-005-B
2645,20260830,15,70,52,B,2.0,False,Stand By Inoperativo,20260830-RAURA-XRD150U-005-B
2646,20260830,15,70,55,B,1.0,False,Stand By Inoperativo,20260830-RAURA-XRD150U-005-B
2647,20260830,15,70,58,B,2.0,False,Stand By Inoperativo,20260830-RAURA-XRD150U-005-B
2648,20260830,15,70,59,B,1.0,False,Stand By Inoperativo,20260830-RAURA-XRD150U-005-B
2649,20260831,15,70,1,A,2.0,True,Tiempo Efectivo - Operativo,20260831-RAURA-XRD150U-005-A
2650,20260831,15,70,5,A,0.5,False,Mantenimiento,20260831-RAURA-XRD150U-005-A
2651,20260831,15,70,47,A,0.5,False,Stand By Inoperativo,20260831-RAURA-XRD150U-005-A
2652,20260831,15,70,48,A,2.0,False,Stand By Inoperativo,20260831-RAURA-XRD150U-005-A
2653,20260831,15,70,58,A,2.0,False,Stand By Inoperativo,20260831-RAURA-XRD150U-005-A
2654,20260831,15,70,59,A,1.0,False,Stand By Inoperativo,20260831-RAURA-XRD150U-005-A
2655,20260831,15,70,61,A,4.0,False,Stand By Inoperativo,20260831-RAURA-XRD150U-005-A
2656,20260831,15,70,1,B,4.0,True,Tiempo Efectivo - Operativo,20260831-RAURA-XRD150U-005-B
2657,20260831,15,70,5,B,0.5,False,Mantenimiento,20260831-RAURA-XRD150U-005-B
2658,20260831,15,70,7,B,2.5,True,Stand By Operativo,20260831-RAURA-XRD150U-005-B
2659,20260831,15,70,8,B,0.5,True,Stand By Operativo,20260831-RAURA-XRD150U-005-B
2660,20260831,15,70,47,B,0.5,False,Stand By Inoperativo,20260831-RAURA-XRD150U-005-B
2661,20260831,15,70,55,B,1.0,False,Stand By Inoperativo,20260831-RAURA-XRD150U-005-B
2662,20260831,15,70,58,B,2.0,False,Stand By Inoperativo,20260831-RAURA-XRD150U-005-B
2663,20260831,15,70,59,B,1.0,False,Stand By Inoperativo,20260831-RAURA-XRD150U-005-B
2664,20260826,17,82,1,A,3.0,True,Tiempo Efectivo - Operativo,20260826-SAN CRISTOBAL-XRD90U-023-A
2665,20260826,17,82,5,A,0.5,False,Mantenimiento,20260826-SAN CRISTOBAL-XRD90U-023-A
2666,20260826,17,82,8,A,1.0,True,Stand By Operativo,20260826-SAN CRISTOBAL-XRD90U-023-A
2667,20260826,17,82,9,A,2.0,True,Stand By Operativo,20260826-SAN CRISTOBAL-XRD90U-023-A
2668,20260826,17,82,47,A,0.5,False,Stand By Inoperativo,20260826-SAN CRISTOBAL-XRD90U-023-A
2669,20260826,17,82,55,A,1.0,False,Stand By Inoperativo,20260826-SAN CRISTOBAL-XRD90U-023-A
2670,20260826,17,82,58,A,3.0,False,Stand By Inoperativo,20260826-SAN CRISTOBAL-XRD90U-023-A
2671,20260826,17,82,59,A,1.0,False,Stand By Inoperativo,20260826-SAN CRISTOBAL-XRD90U-023-A
2672,20260826,17,82,1,B,4.5,True,Tiempo Efectivo - Operativo,20260826-SAN CRISTOBAL-XRD90U-023-B
2673,20260826,17,82,8,B,0.5,True,Stand By Operativo,20260826-SAN CRISTOBAL-XRD90U-023-B
2674,20260826,17,82,9,B,1.0,True,Stand By Operativo,20260826-SAN CRISTOBAL-XRD90U-023-B
2675,20260826,17,82,46,B,0.5,False,Stand By Inoperativo,20260826-SAN CRISTOBAL-XRD90U-023-B
2676,20260826,17,82,47,B,1.0,False,Stand By Inoperativo,20260826-SAN CRISTOBAL-XRD90U-023-B
2677,20260826,17,82,48,B,1.0,False,Stand By Inoperativo,20260826-SAN CRISTOBAL-XRD90U-023-B
2678,20260826,17,82,55,B,0.5,False,Stand By Inoperativo,20260826-SAN CRISTOBAL-XRD90U-023-B
2679,20260826,17,82,58,B,2.0,False,Stand By Inoperativo,20260826-SAN CRISTOBAL-XRD90U-023-B
2680,20260826,17,82,59,B,1.0,False,Stand By Inoperativo,20260826-SAN CRISTOBAL-XRD90U-023-B
2681,20260827,17,82,1,A,3.0,True,Tiempo Efectivo - Operativo,20260827-SAN CRISTOBAL-XRD90U-023-A
2682,20260827,17,82,5,A,0.5,False,Mantenimiento,20260827-SAN CRISTOBAL-XRD90U-023-A
2683,20260827,17,82,8,A,0.5,True,Stand By Operativo,20260827-SAN CRISTOBAL-XRD90U-023-A
2684,20260827,17,82,9,A,2.0,True,Stand By Operativo,20260827-SAN CRISTOBAL-XRD90U-023-A
2685,20260827,17,82,47,A,1.0,False,Stand By Inoperativo,20260827-SAN CRISTOBAL-XRD90U-023-A
2686,20260827,17,82,55,A,1.0,False,Stand By Inoperativo,20260827-SAN CRISTOBAL-XRD90U-023-A
2687,20260827,17,82,58,A,3.0,False,Stand By Inoperativo,20260827-SAN CRISTOBAL-XRD90U-023-A
2688,20260827,17,82,59,A,1.0,False,Stand By Inoperativo,20260827-SAN CRISTOBAL-XRD90U-023-A
2689,20260827,17,82,9,B,3.0,True,Stand By Operativo,20260827-SAN CRISTOBAL-XRD90U-023-B
2690,20260827,17,82,13,B,3.0,True,Stand By Operativo,20260827-SAN CRISTOBAL-XRD90U-023-B
2691,20260827,17,82,16,B,1.0,True,Stand By Operativo,20260827-SAN CRISTOBAL-XRD90U-023-B
2692,20260827,17,82,47,B,1.0,False,Stand By Inoperativo,20260827-SAN CRISTOBAL-XRD90U-023-B
2693,20260827,17,82,50,B,1.0,False,Stand By Inoperativo,20260827-SAN CRISTOBAL-XRD90U-023-B
2694,20260827,17,82,58,B,2.0,False,Stand By Inoperativo,20260827-SAN CRISTOBAL-XRD90U-023-B
2695,20260827,17,82,59,B,1.0,False,Stand By Inoperativo,20260827-SAN CRISTOBAL-XRD90U-023-B
2696,20260828,17,82,18,A,2.0,True,Stand By Operativo,20260828-SAN CRISTOBAL-XRD90U-023-A
2697,20260828,17,82,19,A,2.0,True,Stand By Operativo,20260828-SAN CRISTOBAL-XRD90U-023-A
2698,20260828,17,82,47,A,1.0,False,Stand By Inoperativo,20260828-SAN CRISTOBAL-XRD90U-023-A
2699,20260828,17,82,48,A,1.0,False,Stand By Inoperativo,20260828-SAN CRISTOBAL-XRD90U-023-A
2700,20260828,17,82,50,A,1.0,False,Stand By Inoperativo,20260828-SAN CRISTOBAL-XRD90U-023-A
2701,20260828,17,82,55,A,1.0,False,Stand By Inoperativo,20260828-SAN CRISTOBAL-XRD90U-023-A
2702,20260828,17,82,58,A,3.0,False,Stand By Inoperativo,20260828-SAN CRISTOBAL-XRD90U-023-A
2703,20260828,17,82,59,A,1.0,False,Stand By Inoperativo,20260828-SAN CRISTOBAL-XRD90U-023-A
2704,20260828,17,82,1,B,5.0,True,Tiempo Efectivo - Operativo,20260828-SAN CRISTOBAL-XRD90U-023-B
2705,20260828,17,82,8,B,0.5,True,Stand By Operativo,20260828-SAN CRISTOBAL-XRD90U-023-B
2706,20260828,17,82,9,B,1.0,True,Stand By Operativo,20260828-SAN CRISTOBAL-XRD90U-023-B
2707,20260828,17,82,47,B,1.0,False,Stand By Inoperativo,20260828-SAN CRISTOBAL-XRD90U-023-B
2708,20260828,17,82,48,B,1.0,False,Stand By Inoperativo,20260828-SAN CRISTOBAL-XRD90U-023-B
2709,20260828,17,82,55,B,0.5,False,Stand By Inoperativo,20260828-SAN CRISTOBAL-XRD90U-023-B
2710,20260828,17,82,58,B,2.0,False,Stand By Inoperativo,20260828-SAN CRISTOBAL-XRD90U-023-B
2711,20260828,17,82,59,B,1.0,False,Stand By Inoperativo,20260828-SAN CRISTOBAL-XRD90U-023-B
2712,20260829,17,82,47,A,6.0,False,Stand By Inoperativo,20260829-SAN CRISTOBAL-XRD90U-023-A
2713,20260829,17,82,55,A,2.0,False,Stand By Inoperativo,20260829-SAN CRISTOBAL-XRD90U-023-A
2714,20260829,17,82,58,A,3.0,False,Stand By Inoperativo,20260829-SAN CRISTOBAL-XRD90U-023-A
2715,20260829,17,82,59,A,1.0,False,Stand By Inoperativo,20260829-SAN CRISTOBAL-XRD90U-023-A
2716,20260829,17,82,47,B,8.0,False,Stand By Inoperativo,20260829-SAN CRISTOBAL-XRD90U-023-B
2717,20260829,17,82,55,B,1.0,False,Stand By Inoperativo,20260829-SAN CRISTOBAL-XRD90U-023-B
2718,20260829,17,82,58,B,2.0,False,Stand By Inoperativo,20260829-SAN CRISTOBAL-XRD90U-023-B
2719,20260829,17,82,59,B,1.0,False,Stand By Inoperativo,20260829-SAN CRISTOBAL-XRD90U-023-B
2720,20260830,17,82,1,B,5.0,True,Tiempo Efectivo - Operativo,20260830-SAN CRISTOBAL-XRD90U-023-B
2721,20260830,17,82,5,B,0.5,False,Mantenimiento,20260830-SAN CRISTOBAL-XRD90U-023-B
2722,20260830,17,82,8,B,0.5,True,Stand By Operativo,20260830-SAN CRISTOBAL-XRD90U-023-B
2723,20260830,17,82,9,B,0.5,True,Stand By Operativo,20260830-SAN CRISTOBAL-XRD90U-023-B
2724,20260830,17,82,47,B,1.0,False,Stand By Inoperativo,20260830-SAN CRISTOBAL-XRD90U-023-B
2725,20260830,17,82,48,B,1.0,False,Stand By Inoperativo,20260830-SAN CRISTOBAL-XRD90U-023-B
2726,20260830,17,82,55,B,0.5,False,Stand By Inoperativo,20260830-SAN CRISTOBAL-XRD90U-023-B
2727,20260830,17,82,58,B,2.0,False,Stand By Inoperativo,20260830-SAN CRISTOBAL-XRD90U-023-B
2728,20260830,17,82,59,B,1.0,False,Stand By Inoperativo,20260830-SAN CRISTOBAL-XRD90U-023-B
2729,20260831,17,82,1,A,5.0,True,Tiempo Efectivo - Operativo,20260831-SAN CRISTOBAL-XRD90U-023-A
2730,20260831,17,82,5,A,0.5,False,Mantenimiento,20260831-SAN CRISTOBAL-XRD90U-023-A
2731,20260831,17,82,7,A,1.0,True,Stand By Operativo,20260831-SAN CRISTOBAL-XRD90U-023-A
2732,20260831,17,82,47,A,0.5,False,Stand By Inoperativo,20260831-SAN CRISTOBAL-XRD90U-023-A
2733,20260831,17,82,55,A,1.0,False,Stand By Inoperativo,20260831-SAN CRISTOBAL-XRD90U-023-A
2734,20260831,17,82,58,A,3.0,False,Stand By Inoperativo,20260831-SAN CRISTOBAL-XRD90U-023-A
2735,20260831,17,82,59,A,1.0,False,Stand By Inoperativo,20260831-SAN CRISTOBAL-XRD90U-023-A
2736,20260831,17,82,1,B,2.0,True,Tiempo Efectivo - Operativo,20260831-SAN CRISTOBAL-XRD90U-023-B
2737,20260831,17,82,5,B,0.5,False,Mantenimiento,20260831-SAN CRISTOBAL-XRD90U-023-B
2738,20260831,17,82,8,B,0.5,True,Stand By Operativo,20260831-SAN CRISTOBAL-XRD90U-023-B
